Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Link;Tech_Specs;screenshot_name
Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size S/M;Titan Tự Nhiên - Dây xám;Yes;20990000;18490000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-5g-vien-titan-day-cao-su-s-m.html;;
Apple Watch Series 11 42mm (GPS) Viền Nhôm Dây Cao Su Size M/L;Bạc - Dây tím;Yes;11490000;9390000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-size-m-l.html;;
Apple Watch Series 11 42mm (GPS) Viền Nhôm Dây Cao Su Size S/M;Bạc - Dây tím;Yes;11490000;9390000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm.html;;
Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size S/M;Đen bóng - Dây đen;Yes;14490000;12190000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-5g.html;;
Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size S/M;Bạc - Dây tím;No;14490000;12190000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-5g.html;"Thông số kỹ thuật
Xem tất cả
Công nghệ màn hình	

Màn hình Retina Luôn Bật với OLED góc rộng và LTPO3
Độ sáng đỉnh lên đến 2000 nit
Độ sáng tối thiểu 1 nit
Mật độ 326 pixel mỗi inch


Đường kính mặt	

42 mm


Kích thước cổ tay phù hợp	

Vừa với cổ tay cỡ 13 – 18 cm


Nghe,gọi	

Nghe gọi qua eSim


Tiện ích sức khoẻ	

Chế độ luyện tập, Theo dõi giấc ngủ, Đo nhịp tim, Đo lượng oxy trong máu, Đếm bước chân, Tính calo tiêu thụ, Tính quãng đường chạy, Đo mức độ stress, Cảm biến nhiệt độ, Phát hiện té ngã, Cảnh báo nhịp tim bất thường, Đo điện tâm đồ, Đo VO2 max (Đo lượng tiêu thụ oxy tối đa), Theo dõi chu kỳ, Nhắc nhở ít vận động, Phát hiện chứng ngưng thở khi ngủ


Tương thích	

iPhone 11 trở lên, bao gồm iPhone SE (thế hệ thứ 2 trở lên), sử dụng iOS 26 trở lên


Thời lượng pin	

Pin dùng cả ngày, lên đến 24 giờ khi sử dụng bình thường
Lên đến 38 giờ ở Chế Độ Nguồn Điện Thấp


Hãng sản xuất	

Apple Chính hãng";
Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size M/L;Đen bóng - Dây đen;No;14490000;12190000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-5g-m-l.html;;
Apple Watch Series 11 46mm (5G) Viền Nhôm Dây Cao Su Size M/L;Xám không gian - Dây đen;Yes;15349000;12990000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-46mm-5g-m-l.html;;
Apple Watch Series 10 46mm (GPS) Viền Nhôm Dây Cao Su Size S/M;Hồng;Yes;11790000;9790000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-10-46mm.html;;
Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size S/M;Titan Vàng - Dây hồng;No;20990000;18490000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-5g-vien-titan-day-cao-su-s-m.html;"Thông số kỹ thuật
Xem tất cả
Công nghệ màn hình	

Màn hình Retina Luôn Bật với OLED góc rộng và LTPO3
Độ sáng đỉnh lên đến 2000 nit
Độ sáng tối thiểu 1 nit
Mật độ 326 pixel mỗi inch


Đường kính mặt	

42 mm


Kích thước cổ tay phù hợp	

Vừa với cổ tay cỡ 13 – 18 cm


Nghe,gọi	

Nghe gọi qua eSim


Tiện ích sức khoẻ	

Chế độ luyện tập, Theo dõi giấc ngủ, Đo nhịp tim, Đo lượng oxy trong máu, Đếm bước chân, Tính calo tiêu thụ, Tính quãng đường chạy, Đo mức độ stress, Cảm biến nhiệt độ, Phát hiện té ngã, Cảnh báo nhịp tim bất thường, Đo điện tâm đồ, Đo VO2 max (Đo lượng tiêu thụ oxy tối đa), Theo dõi chu kỳ, Nhắc nhở ít vận động, Phát hiện chứng ngưng thở khi ngủ


Tương thích	

iPhone 11 trở lên, bao gồm iPhone SE (thế hệ thứ 2 trở lên), sử dụng iOS 26 trở lên


Thời lượng pin	

Pin dùng cả ngày, lên đến 24 giờ khi sử dụng bình thường
Lên đến 38 giờ ở Chế Độ Nguồn Điện Thấp


Hãng sản xuất	

Apple Chính hãng";
Apple Watch Series 11 42mm (GPS) Viền Nhôm Dây Cao Su Size M/L;Đen bóng - Dây đen;Yes;11490000;9390000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-size-m-l.html;;
Apple Watch Series 11 42mm (GPS) Viền Nhôm Dây Cao Su Size S/M;Đen bóng - Dây đen;Yes;11490000;9390000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm.html;;
Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size S/M;Titan Đen - Dây đen;No;20990000;18490000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-5g-vien-titan-day-cao-su-s-m.html?product_id=112673;"Thông số kỹ thuật
Xem tất cả
Công nghệ màn hình	

Màn hình Retina Luôn Bật với OLED góc rộng và LTPO3
Độ sáng đỉnh lên đến 2000 nit
Độ sáng tối thiểu 1 nit
Mật độ 326 pixel mỗi inch


Đường kính mặt	

42 mm


Kích thước cổ tay phù hợp	

Vừa với cổ tay cỡ 13 – 18 cm


Nghe,gọi	

Nghe gọi qua eSim


Tiện ích sức khoẻ	

Chế độ luyện tập, Theo dõi giấc ngủ, Đo nhịp tim, Đo lượng oxy trong máu, Đếm bước chân, Tính calo tiêu thụ, Tính quãng đường chạy, Đo mức độ stress, Cảm biến nhiệt độ, Phát hiện té ngã, Cảnh báo nhịp tim bất thường, Đo điện tâm đồ, Đo VO2 max (Đo lượng tiêu thụ oxy tối đa), Theo dõi chu kỳ, Nhắc nhở ít vận động, Phát hiện chứng ngưng thở khi ngủ


Tương thích	

iPhone 11 trở lên, bao gồm iPhone SE (thế hệ thứ 2 trở lên), sử dụng iOS 26 trở lên


Thời lượng pin	

Pin dùng cả ngày, lên đến 24 giờ khi sử dụng bình thường
Lên đến 38 giờ ở Chế Độ Nguồn Điện Thấp


Hãng sản xuất	

Apple Chính hãng";
Apple Watch Series 11 42mm (GPS) Viền Nhôm Dây Cao Su Size M/L;Xám không gian - Dây đen;No;11490000;9390000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-size-m-l.html;"Thông số kỹ thuật
Xem tất cả
Công nghệ màn hình	

Màn hình Retina Luôn Bật với OLED góc rộng và LTPO3
Độ sáng đỉnh lên đến 2000 nit
Độ sáng tối thiểu 1 nit
Mật độ 326 pixel mỗi inch


Đường kính mặt	

42 mm


Kích thước cổ tay phù hợp	

Vừa với cổ tay cỡ 15 – 20 cm


Nghe,gọi	

Nghe gọi qua Bluetooth


Tiện ích sức khoẻ	

Chế độ luyện tập, Theo dõi giấc ngủ, Đo nhịp tim, Đo lượng oxy trong máu, Đếm bước chân, Tính calo tiêu thụ, Tính quãng đường chạy, Đo mức độ stress, Cảm biến nhiệt độ, Phát hiện té ngã, Cảnh báo nhịp tim bất thường, Đo điện tâm đồ, Đo VO2 max (Đo lượng tiêu thụ oxy tối đa), Theo dõi chu kỳ, Nhắc nhở ít vận động, Phát hiện chứng ngưng thở khi ngủ


Tương thích	

iPhone 11 trở lên, bao gồm iPhone SE (thế hệ thứ 2 trở lên), sử dụng iOS 26 trở lên


Thời lượng pin	

Pin dùng cả ngày, lên đến 24 giờ khi sử dụng bình thường
Lên đến 38 giờ ở Chế Độ Nguồn Điện Thấp


Hãng sản xuất	

Apple Chính hãng";
Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size S/M;Bạc - Dây tím;No;14490000;12190000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-5g.html;"Thông số kỹ thuật
Xem tất cả
Công nghệ màn hình	

Màn hình Retina Luôn Bật với OLED góc rộng và LTPO3
Độ sáng đỉnh lên đến 2000 nit
Độ sáng tối thiểu 1 nit
Mật độ 326 pixel mỗi inch


Đường kính mặt	

42 mm


Kích thước cổ tay phù hợp	

Vừa với cổ tay cỡ 13 – 18 cm


Nghe,gọi	

Nghe gọi qua eSim


Tiện ích sức khoẻ	

Chế độ luyện tập, Theo dõi giấc ngủ, Đo nhịp tim, Đo lượng oxy trong máu, Đếm bước chân, Tính calo tiêu thụ, Tính quãng đường chạy, Đo mức độ stress, Cảm biến nhiệt độ, Phát hiện té ngã, Cảnh báo nhịp tim bất thường, Đo điện tâm đồ, Đo VO2 max (Đo lượng tiêu thụ oxy tối đa), Theo dõi chu kỳ, Nhắc nhở ít vận động, Phát hiện chứng ngưng thở khi ngủ


Tương thích	

iPhone 11 trở lên, bao gồm iPhone SE (thế hệ thứ 2 trở lên), sử dụng iOS 26 trở lên


Thời lượng pin	

Pin dùng cả ngày, lên đến 24 giờ khi sử dụng bình thường
Lên đến 38 giờ ở Chế Độ Nguồn Điện Thấp


Hãng sản xuất	

Apple Chính hãng";
Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size M/L;Titan Đen - Dây đen;Yes;20990000;18490000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-5g-vien-titan-day-cao-su-m-l.html;;
Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size M/L;Xám không gian - Dây đen;No;14490000;12190000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-5g-m-l.html;;
Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size M/L;Vàng Hồng - Dây hồng;No;14490000;12190000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-5g-m-l.html;"Thông số kỹ thuật
Xem tất cả
Công nghệ màn hình	

Màn hình Retina Luôn Bật với OLED góc rộng và LTPO3
Độ sáng đỉnh lên đến 2000 nit
Độ sáng tối thiểu 1 nit
Mật độ 326 pixel mỗi inch


Đường kính mặt	

42 mm


Kích thước cổ tay phù hợp	

Vừa với cổ tay cỡ 15 – 20 cm


Nghe,gọi	

Nghe gọi qua eSim


Tiện ích sức khoẻ	

Chế độ luyện tập, Theo dõi giấc ngủ, Đo nhịp tim, Đo lượng oxy trong máu, Đếm bước chân, Tính calo tiêu thụ, Tính quãng đường chạy, Đo mức độ stress, Cảm biến nhiệt độ, Phát hiện té ngã, Cảnh báo nhịp tim bất thường, Đo điện tâm đồ, Đo VO2 max (Đo lượng tiêu thụ oxy tối đa), Theo dõi chu kỳ, Nhắc nhở ít vận động, Phát hiện chứng ngưng thở khi ngủ


Tương thích	

iPhone 11 trở lên, bao gồm iPhone SE (thế hệ thứ 2 trở lên), sử dụng iOS 26 trở lên


Thời lượng pin	

Pin dùng cả ngày, lên đến 24 giờ khi sử dụng bình thường
Lên đến 38 giờ ở Chế Độ Nguồn Điện Thấp


Hãng sản xuất	

Apple Chính hãng";
Apple Watch Series 11 46mm (5G) Viền Nhôm Dây Cao Su Size M/L;Vàng Hồng - Dây hồng;Yes;15349000;12990000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-46mm-5g-m-l.html;;
Apple Watch Series 11 46mm (5G) Viền Nhôm Dây Cao Su Size M/L;Bạc - Dây tím;No;15349000;12990000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-46mm-5g-m-l.html;"Thông số kỹ thuật
Xem tất cả
Công nghệ màn hình	

Màn hình Retina Luôn Bật với OLED góc rộng và LTPO3
Độ sáng đỉnh lên đến 2000 nit
Độ sáng tối thiểu 1 nit
Mật độ 326 pixel mỗi inch


Đường kính mặt	

46 mm


Kích thước cổ tay phù hợp	

Vừa với cổ tay cỡ 16 – 21 cm


Nghe,gọi	

Nghe gọi qua eSim


Tiện ích sức khoẻ	

Chế độ luyện tập, Theo dõi giấc ngủ, Đo nhịp tim, Đo lượng oxy trong máu, Đếm bước chân, Tính calo tiêu thụ, Tính quãng đường chạy, Đo mức độ stress, Cảm biến nhiệt độ, Phát hiện té ngã, Cảnh báo nhịp tim bất thường, Đo điện tâm đồ, Đo VO2 max (Đo lượng tiêu thụ oxy tối đa), Theo dõi chu kỳ, Nhắc nhở ít vận động, Phát hiện chứng ngưng thở khi ngủ


Tương thích	

iPhone 11 trở lên, bao gồm iPhone SE (thế hệ thứ 2 trở lên), sử dụng iOS 26 trở lên


Thời lượng pin	

Pin dùng cả ngày, lên đến 24 giờ khi sử dụng bình thường
Lên đến 38 giờ ở Chế Độ Nguồn Điện Thấp


Hãng sản xuất	

Apple Chính hãng";
Apple Watch Series 11 42mm (GPS) Viền Nhôm Dây Cao Su Size S/M;Xám không gian - Dây đen;Yes;11490000;9390000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm.html;;
Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size S/M;Titan Tự Nhiên - Dây xám;No;20990000;18490000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-5g-vien-titan-day-cao-su-s-m.html?product_id=112673;;
Apple Watch Series 11 46mm (5G) Viền Titan Dây Cao Su Size M/L;Titan Đen - Dây đen;Yes;22490000;20490000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-46mm-5g-vien-titan-day-cao-su-size-m-l.html;;
Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size S/M;Vàng Hồng - Dây hồng;No;14490000;12190000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-5g.html;;
Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size M/L;Titan Tự Nhiên - Dây xám;Yes;20990000;18490000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/apple-watch-series-11-42mm-5g-vien-titan-day-cao-su-m-l.html;;
